date,state,district,sex,abs,rate
2021-01-01,Pulau Pinang,Timur Laut,male,2816,10.02135231316726
2021-01-01,Sabah,Beaufort,both,719,9.398692810457517
2021-01-01,Sabah,Beaufort,female,288,7.82608695652174
2021-01-01,Sabah,Beaufort,male,431,10.883838383838384
2021-01-01,Sabah,Beluran,both,349,4.3354037267080745
2021-01-01,Sabah,Beluran,female,152,4.119241192411924
2021-01-01,Sabah,Beluran,male,197,4.5183486238532105
2021-01-01,Sabah,Kalabakan,both,124,2.4701195219123506
2021-01-01,Sabah,Kalabakan,female,53,2.3451327433628317
2021-01-01,Sabah,Kalabakan,male,71,2.563176895306859
2021-01-01,Sabah,Keningau,both,953,6.302910052910053
2021-01-01,Sabah,Keningau,female,408,5.5813953488372094
2021-01-01,Sabah,Keningau,male,545,6.978233034571063
2021-01-01,Sabah,Kinabatangan,both,270,1.9940915805022155
2021-01-01,Sabah,Kinabatangan,female,113,1.8801996672212977
2021-01-01,Sabah,Kinabatangan,male,157,2.0849933598937582
2021-01-01,Sabah,Kota Belud,both,866,7.981566820276497
2021-01-01,Sabah,Kota Belud,female,408,7.569573283858999
2021-01-01,Sabah,Kota Belud,male,458,8.388278388278389
2021-01-01,Sabah,Kota Kinabalu,both,2161,4.3533440773569705
2021-01-01,Sabah,Kota Kinabalu,female,898,3.713813068651778
2021-01-01,Sabah,Kota Kinabalu,male,1263,4.960722702278083
2021-01-01,Sabah,Kota Marudu,both,621,8.833570412517782
2021-01-01,Sabah,Kota Marudu,female,258,7.5438596491228065
2021-01-01,Sabah,Kota Marudu,male,363,10.055401662049862
2021-01-01,Sabah,Kuala Penyu,both,254,10.762711864406779
2021-01-01,Sabah,Kuala Penyu,female,103,8.803418803418804
2021-01-01,Sabah,Kuala Penyu,male,151,12.583333333333334
2021-01-01,Sabah,Kudat,both,755,8.78928987194412
2021-01-01,Sabah,Kudat,female,333,7.872340425531916
2021-01-01,Sabah,Kudat,male,422,9.656750572082379
2021-01-01,Sabah,Kunak,both,261,3.8955223880597014
2021-01-01,Sabah,Kunak,female,128,4.142394822006473
2021-01-01,Sabah,Kunak,male,133,3.6842105263157894
2021-01-01,Sabah,Lahad Datu,both,956,4.099485420240137
2021-01-01,Sabah,Lahad Datu,female,412,3.772893772893773
2021-01-01,Sabah,Lahad Datu,male,544,4.387096774193548
2021-01-01,Sabah,Nabawan,both,174,6.062717770034843
2021-01-01,Sabah,Nabawan,female,77,5.703703703703703
2021-01-01,Sabah,Nabawan,male,97,6.381578947368421
2021-01-01,Sabah,Papar,both,1054,6.96629213483146
2021-01-01,Sabah,Papar,female,462,6.534653465346534
2021-01-01,Sabah,Papar,male,592,7.344913151364765
2021-01-01,Sabah,Penampang,both,854,5.16012084592145
2021-01-01,Sabah,Penampang,female,331,4.265463917525773
2021-01-01,Sabah,Penampang,male,523,5.949943117178612
2021-01-01,Sabah,Pitas,both,391,10.539083557951482
2021-01-01,Sabah,Pitas,female,167,9.277777777777779
2021-01-01,Sabah,Pitas,male,224,11.666666666666668
2021-01-01,Sabah,Putatan,both,404,5.8381502890173405
2021-01-01,Sabah,Putatan,female,180,5.471124620060791
2021-01-01,Sabah,Putatan,male,224,6.1707988980716255
2021-01-01,Sabah,Ranau,both,564,6.527777777777778
2021-01-01,Sabah,Ranau,female,238,5.707434052757794
2021-01-01,Sabah,Ranau,male,326,7.2930648769574935
2021-01-01,Sabah,Sandakan,both,2097,4.853043277019208
2021-01-01,Sabah,Sandakan,female,877,4.180171591992374
2021-01-01,Sabah,Sandakan,male,1220,5.488079172289698
2021-01-01,Sabah,Semporna,both,793,4.943890274314215
2021-01-01,Sabah,Semporna,female,382,4.884910485933504
2021-01-01,Sabah,Semporna,male,411,5.0
2021-01-01,Sabah,Sipitang,both,274,7.306666666666667
2021-01-01,Sabah,Sipitang,female,127,7.055555555555555
2021-01-01,Sabah,Sipitang,male,147,7.538461538461538
2021-01-01,Sabah,Tambunan,both,229,7.2239747634069404
2021-01-01,Sabah,Tambunan,female,94,6.0256410256410255
2021-01-01,Sabah,Tambunan,male,135,8.333333333333334
2021-01-01,Sabah,Tawau,both,1984,5.304812834224599
2021-01-01,Sabah,Tawau,female,803,4.488541084404695
2021-01-01,Sabah,Tawau,male,1181,6.056410256410256
2021-01-01,Sabah,Telupid,both,116,3.918918918918919
2021-01-01,Sabah,Telupid,female,35,2.6119402985074625
2021-01-01,Sabah,Telupid,male,81,5.0
2021-01-01,Sabah,Tenom,both,468,9.069767441860465
2021-01-01,Sabah,Tenom,female,206,8.207171314741036
2021-01-01,Sabah,Tenom,male,262,9.88679245283019
2021-01-01,Sabah,Tongod,both,151,3.5781990521327014
2021-01-01,Sabah,Tongod,female,67,3.4536082474226806
2021-01-01,Sabah,Tongod,male,84,3.6842105263157894
2021-01-01,Sabah,Tuaran,both,1031,7.553113553113553
2021-01-01,Sabah,Tuaran,female,482,7.183308494783906
2021-01-01,Sabah,Tuaran,male,549,7.910662824207492
2021-01-01,Sarawak,Asajaya,both,277,8.19526627218935
2021-01-01,Sarawak,Asajaya,female,127,7.650602409638553
2021-01-01,Sarawak,Asajaya,male,150,8.670520231213873
2021-01-01,Sarawak,Bau,both,429,8.109640831758034
2021-01-01,Sarawak,Bau,female,152,5.96078431372549
2021-01-01,Sarawak,Bau,male,277,10.109489051094892
2021-01-01,Sarawak,Belaga,both,127,5.5701754385964914
2021-01-01,Sarawak,Belaga,female,47,4.845360824742269
2021-01-01,Sarawak,Belaga,male,80,6.106870229007634
2021-01-01,Sarawak,Beluru,both,202,6.89419795221843
2021-01-01,Sarawak,Beluru,female,75,5.555555555555555
2021-01-01,Sarawak,Beluru,male,127,8.037974683544304
2021-01-01,Sarawak,Betong,both,444,12.231404958677686
2021-01-01,Sarawak,Betong,female,186,10.628571428571428
2021-01-01,Sarawak,Betong,male,258,13.723404255319148
2021-01-01,Sarawak,Bintulu,both,594,3.3559322033898304
2021-01-01,Sarawak,Bintulu,female,217,2.6528117359413206
2021-01-01,Sarawak,Bintulu,male,377,3.960084033613445
2021-01-01,Sarawak,Bukit Mabong,both,108,10.485436893203882
2021-01-01,Sarawak,Bukit Mabong,female,60,14.634146341463415
2021-01-01,Sarawak,Bukit Mabong,male,48,7.6190476190476195
2021-01-01,Sarawak,Dalat,both,184,8.72037914691943
2021-01-01,Sarawak,Dalat,female,87,8.529411764705882
2021-01-01,Sarawak,Dalat,male,97,8.899082568807339
2021-01-01,Sarawak,Daro,both,178,9.128205128205128
2021-01-01,Sarawak,Daro,female,70,7.777777777777778
2021-01-01,Sarawak,Daro,male,108,10.285714285714286
2021-01-01,Sarawak,Julau,both,190,12.418300653594772
2021-01-01,Sarawak,Julau,female,81,10.519480519480519
2021-01-01,Sarawak,Julau,male,109,14.342105263157896
2021-01-01,Sarawak,Kabong,both,211,11.405405405405405
2021-01-01,Sarawak,Kabong,female,83,9.021739130434783
2021-01-01,Sarawak,Kabong,male,128,13.763440860215052
2021-01-01,Sarawak,Kanowit,both,406,16.437246963562753
2021-01-01,Sarawak,Kanowit,female,185,15.040650406504064
2021-01-01,Sarawak,Kanowit,male,221,17.967479674796746
2021-01-01,Sarawak,Kapit,both,380,10.555555555555555
2021-01-01,Sarawak,Kapit,female,174,9.720670391061454
2021-01-01,Sarawak,Kapit,male,206,11.38121546961326
2021-01-01,Sarawak,Kuching,both,3452,5.635918367346939
2021-01-01,Sarawak,Kuching,female,1480,4.879657105176393
2021-01-01,Sarawak,Kuching,male,1972,6.379812358460045
2021-01-01,Sarawak,Lawas,both,289,7.8319783197831985
2021-01-01,Sarawak,Lawas,female,110,6.111111111111111
2021-01-01,Sarawak,Lawas,male,179,9.52127659574468
2021-01-01,Sarawak,Limbang,both,342,7.549668874172186
2021-01-01,Sarawak,Limbang,female,138,6.2727272727272725
2021-01-01,Sarawak,Limbang,male,204,8.755364806866952
2021-01-01,Sarawak,Lubok Antu,both,295,11.94331983805668
2021-01-01,Sarawak,Lubok Antu,female,124,10.163934426229508
2021-01-01,Sarawak,Lubok Antu,male,171,13.68
2021-01-01,Sarawak,Lundu,both,241,7.1513353115727
2021-01-01,Sarawak,Lundu,female,103,6.560509554140127
2021-01-01,Sarawak,Lundu,male,138,7.666666666666667
2021-01-01,Sarawak,Maradong,both,265,12.990196078431373
2021-01-01,Sarawak,Maradong,female,115,11.27450980392157
2021-01-01,Sarawak,Maradong,male,150,14.851485148514852
2021-01-01,Sarawak,Marudi,both,191,9.947916666666668
2021-01-01,Sarawak,Marudi,female,74,8.314606741573034
2021-01-01,Sarawak,Marudi,male,117,11.359223300970873
2021-01-01,Sarawak,Matu,both,187,11.265060240963855
2021-01-01,Sarawak,Matu,female,78,10.263157894736842
2021-01-01,Sarawak,Matu,male,109,12.11111111111111
2021-01-01,Sarawak,Miri,both,1396,5.575079872204473
2021-01-01,Sarawak,Miri,female,558,4.681208053691275
2021-01-01,Sarawak,Miri,male,838,6.392067124332571
2021-01-01,Sarawak,Mukah,both,375,8.761682242990656
2021-01-01,Sarawak,Mukah,female,153,7.611940298507462
2021-01-01,Sarawak,Mukah,male,222,9.779735682819384
2021-01-01,Sarawak,Pakan,both,196,12.64516129032258
2021-01-01,Sarawak,Pakan,female,88,12.054794520547945
2021-01-01,Sarawak,Pakan,male,108,13.170731707317074
2021-01-01,Sarawak,Pusa,both,236,12.040816326530612
2021-01-01,Sarawak,Pusa,female,131,13.789473684210526
2021-01-01,Sarawak,Pusa,male,105,10.396039603960396
2021-01-01,Sarawak,Samarahan,both,354,2.6676714393368504
2021-01-01,Sarawak,Samarahan,female,135,1.9765739385065886
2021-01-01,Sarawak,Samarahan,male,219,3.4059097978227064
2021-01-01,Sarawak,Saratok,both,281,12.164502164502164
2021-01-01,Sarawak,Saratok,female,138,11.794871794871796
2021-01-01,Sarawak,Saratok,male,143,12.543859649122806
2021-01-01,Sarawak,Sarikei,both,429,9.705882352941176
2021-01-01,Sarawak,Sarikei,female,166,7.545454545454546
2021-01-01,Sarawak,Sarikei,male,263,11.846846846846848
2021-01-01,Sarawak,Sebauh,both,181,6.418439716312057
2021-01-01,Sarawak,Sebauh,female,78,6.290322580645161
2021-01-01,Sarawak,Sebauh,male,103,6.518987341772152
2021-01-01,Sarawak,Selangau,both,126,6.363636363636363
2021-01-01,Sarawak,Selangau,female,57,5.9375
2021-01-01,Sarawak,Selangau,male,69,6.8316831683168315
2021-01-01,Sarawak,Serian,both,794,9.286549707602338
2021-01-01,Sarawak,Serian,female,315,7.553956834532373
2021-01-01,Sarawak,Serian,male,479,10.936073059360732
2021-01-01,Sarawak,Sibu,both,2004,8.093699515347335
2021-01-01,Sarawak,Sibu,female,847,7.023217247097844
2021-01-01,Sarawak,Sibu,male,1157,9.11023622047244
2021-01-01,Sarawak,Simunjan,both,352,9.670329670329672
2021-01-01,Sarawak,Simunjan,female,152,8.837209302325581
2021-01-01,Sarawak,Simunjan,male,200,10.471204188481675
2021-01-01,Sarawak,Song,both,179,17.9
2021-01-01,Sarawak,Song,female,69,13.529411764705884
2021-01-01,Sarawak,Song,male,110,22.448979591836732
2021-01-01,Sarawak,Sri Aman,both,642,10.473083197389887
2021-01-01,Sarawak,Sri Aman,female,281,9.525423728813559
2021-01-01,Sarawak,Sri Aman,male,361,11.352201257861635
2021-01-01,Sarawak,Subis,both,451,7.683134582623509
2021-01-01,Sarawak,Subis,female,186,7.209302325581395
2021-01-01,Sarawak,Subis,male,265,8.079268292682928
2021-01-01,Sarawak,Tanjung Manis,both,85,10.493827160493828
2021-01-01,Sarawak,Tanjung Manis,female,45,11.842105263157896
2021-01-01,Sarawak,Tanjung Manis,male,40,9.30232558139535
2021-01-01,Sarawak,Tatau,both,199,6.1419753086419755
2021-01-01,Sarawak,Tatau,female,94,6.482758620689655
2021-01-01,Sarawak,Tatau,male,105,5.8988764044943816
2021-01-01,Sarawak,Tebedu,both,201,7.976190476190476
2021-01-01,Sarawak,Tebedu,female,84,6.774193548387097
2021-01-01,Sarawak,Tebedu,male,117,9.140625
2021-01-01,Sarawak,Telang Usan,both,123,7.06896551724138
2021-01-01,Sarawak,Telang Usan,female,44,5.432098765432099
2021-01-01,Sarawak,Telang Usan,male,79,8.494623655913978
2021-01-01,Selangor,Gombak,both,5770,6.086497890295359
2021-01-01,Selangor,Gombak,female,2411,5.329354553492485
2021-01-01,Selangor,Gombak,male,3359,6.7776432606941075
2021-01-01,Selangor,Klang,both,7717,7.15398164457217
2021-01-01,Selangor,Klang,female,3179,6.291312091826637
2021-01-01,Selangor,Klang,male,4538,7.914196023718173
2021-01-01,Selangor,Kuala Langat,both,2170,6.95067264573991
2021-01-01,Selangor,Kuala Langat,female,926,6.185704742818972
2021-01-01,Selangor,Kuala Langat,male,1244,7.650676506765068
2021-01-01,Selangor,Kuala Selangor,both,1783,6.25394598386531
2021-01-01,Selangor,Kuala Selangor,female,741,5.292857142857143
2021-01-01,Selangor,Kuala Selangor,male,1042,7.1763085399449045
2021-01-01,Selangor,Petaling,both,11605,5.011443623958199
2021-01-01,Selangor,Petaling,female,4877,4.515740740740741
2021-01-01,Selangor,Petaling,male,6728,5.444687221817593
2021-01-01,Selangor,Sabak Bernam,both,1166,10.846511627906978
2021-01-01,Selangor,Sabak Bernam,female,500,9.671179883945841
2021-01-01,Selangor,Sabak Bernam,male,666,11.935483870967742
2021-01-01,Selangor,Sepang,both,1497,4.526761415179921
2021-01-01,Selangor,Sepang,female,640,4.174820613176777
2021-01-01,Selangor,Sepang,male,857,4.830890642615558
2021-01-01,Selangor,Ulu Langat,both,8801,6.316658293260605
2021-01-01,Selangor,Ulu Langat,female,3639,5.533759124087591
2021-01-01,Selangor,Ulu Langat,male,5162,7.016446921299442
2021-01-01,Selangor,Ulu Selangor,both,1542,6.335250616269515
2021-01-01,Selangor,Ulu Selangor,female,607,5.292066259808196
2021-01-01,Selangor,Ulu Selangor,male,935,7.264957264957266
2021-01-01,Terengganu,Besut,both,1227,7.825255102040816
2021-01-01,Terengganu,Besut,female,550,7.142857142857143
2021-01-01,Terengganu,Besut,male,677,8.483709273182958
2021-01-01,Terengganu,Dungun,both,1161,7.224642190416927
2021-01-01,Terengganu,Dungun,female,527,6.747759282970551
2021-01-01,Terengganu,Dungun,male,634,7.675544794188863
2021-01-01,Terengganu,Hulu Terengganu,both,591,8.25418994413408
2021-01-01,Terengganu,Hulu Terengganu,female,290,8.682634730538922
2021-01-01,Terengganu,Hulu Terengganu,male,301,7.87958115183246
2021-01-01,Terengganu,Kemaman,both,1241,5.674439871970736
2021-01-01,Terengganu,Kemaman,female,523,5.028846153846154
2021-01-01,Terengganu,Kemaman,male,718,6.259808195292066
2021-01-01,Terengganu,Kuala Nerus,both,849,5.686537173476222
2021-01-01,Terengganu,Kuala Nerus,female,365,4.873164218958611
2021-01-01,Terengganu,Kuala Nerus,male,484,6.505376344086021
2021-01-01,Terengganu,Kuala Terengganu,both,2051,8.779965753424658
2021-01-01,Terengganu,Kuala Terengganu,female,930,8.038029386343993
2021-01-01,Terengganu,Kuala Terengganu,male,1121,9.516129032258064
2021-01-01,Terengganu,Marang,both,837,7.00418410041841
2021-01-01,Terengganu,Marang,female,399,6.808873720136519
2021-01-01,Terengganu,Marang,male,438,7.192118226600986
2021-01-01,Terengganu,Setiu,both,512,8.462809917355372
2021-01-01,Terengganu,Setiu,female,240,8.080808080808081
2021-01-01,Terengganu,Setiu,male,272,8.831168831168831
2021-01-01,W.P. Kuala Lumpur,W.P. Kuala Lumpur,both,13334,6.789205702647658
2021-01-01,W.P. Kuala Lumpur,W.P. Kuala Lumpur,female,5645,6.143883326077493
2021-01-01,W.P. Kuala Lumpur,W.P. Kuala Lumpur,male,7689,7.356486796785304
2021-01-01,W.P. Labuan,W.P. Labuan,both,517,5.385416666666667
2021-01-01,W.P. Labuan,W.P. Labuan,female,217,4.656652360515022
2021-01-01,W.P. Labuan,W.P. Labuan,male,300,6.0728744939271255
2021-01-01,W.P. Putrajaya,W.P. Putrajaya,both,266,2.3090277777777777
2021-01-01,W.P. Putrajaya,W.P. Putrajaya,female,112,1.9145299145299146
2021-01-01,W.P. Putrajaya,W.P. Putrajaya,male,154,2.7160493827160495
2022-01-01,Johor,Batu Pahat,both,3764,7.565829145728643
2022-01-01,Johor,Batu Pahat,female,1612,6.830508474576271
2022-01-01,Johor,Batu Pahat,male,2152,8.22944550669216
2022-01-01,Johor,Johor Bahru,both,7980,4.6295759122817195
2022-01-01,Johor,Johor Bahru,female,3285,4.035130819309667
2022-01-01,Johor,Johor Bahru,male,4695,5.161609498680739
2022-01-01,Johor,Kluang,both,2412,7.455950540958269
2022-01-01,Johor,Kluang,female,1032,7.068493150684931
2022-01-01,Johor,Kluang,male,1380,7.774647887323944
2022-01-01,Johor,Kota Tinggi,both,1922,8.546020453534904
2022-01-01,Johor,Kota Tinggi,female,810,7.6415094339622645
2022-01-01,Johor,Kota Tinggi,male,1112,9.352396972245584
2022-01-01,Johor,Kulai,both,1611,4.893681652490887
2022-01-01,Johor,Kulai,female,633,4.145383104125737
2022-01-01,Johor,Kulai,male,978,5.541076487252124
2022-01-01,Johor,Mersing,both,699,8.83691529709229
2022-01-01,Johor,Mersing,female,319,8.644986449864499
2022-01-01,Johor,Mersing,male,380,9.026128266033254
2022-01-01,Johor,Muar,both,2258,7.191082802547771
2022-01-01,Johor,Muar,female,990,6.932773109243697
2022-01-01,Johor,Muar,male,1268,7.406542056074767
2022-01-01,Johor,Pontian,both,1528,8.80184331797235
2022-01-01,Johor,Pontian,female,655,8.096415327564895
2022-01-01,Johor,Pontian,male,873,9.41747572815534
2022-01-01,Johor,Segamat,both,1905,9.611503531786076
2022-01-01,Johor,Segamat,female,810,8.49056603773585
2022-01-01,Johor,Segamat,male,1095,10.651750972762645
2022-01-01,Johor,Tangkak,both,1226,7.448359659781288
2022-01-01,Johor,Tangkak,female,541,6.83944374209861
2022-01-01,Johor,Tangkak,male,685,8.011695906432749
2022-01-01,Kedah,Baling,both,1492,10.296756383712905
2022-01-01,Kedah,Baling,female,687,9.703389830508476
2022-01-01,Kedah,Baling,male,805,10.86369770580297
2022-01-01,Kedah,Bandar Baharu,both,455,10.17897091722595
2022-01-01,Kedah,Bandar Baharu,female,204,9.357798165137615
2022-01-01,Kedah,Bandar Baharu,male,251,11.008771929824562
2022-01-01,Kedah,Kota Setar,both,3388,8.991507430997876
2022-01-01,Kedah,Kota Setar,female,1505,7.941952506596306
2022-01-01,Kedah,Kota Setar,male,1883,10.048025613660618
2022-01-01,Kedah,Kuala Muda,both,3822,6.9427792915531334
2022-01-01,Kedah,Kuala Muda,female,1689,6.288160833953834
2022-01-01,Kedah,Kuala Muda,male,2133,7.566512947853849
2022-01-01,Kedah,Kubang Pasu,both,2035,8.14977973568282
2022-01-01,Kedah,Kubang Pasu,female,906,7.156398104265403
2022-01-01,Kedah,Kubang Pasu,male,1129,9.17140536149472
2022-01-01,Kedah,Kulim,both,2215,6.489891590975681
2022-01-01,Kedah,Kulim,female,991,5.944811037792442
2022-01-01,Kedah,Kulim,male,1224,7.010309278350515
2022-01-01,Kedah,Langkawi,both,639,6.62863070539419
2022-01-01,Kedah,Langkawi,female,248,5.3218884120171674
2022-01-01,Kedah,Langkawi,male,391,7.867203219315895
2022-01-01,Kedah,Padang Terap,both,657,9.8796992481203
2022-01-01,Kedah,Padang Terap,female,285,8.934169278996865
2022-01-01,Kedah,Padang Terap,male,372,10.751445086705202
2022-01-01,Kedah,Pendang,both,1134,11.362725450901804
2022-01-01,Kedah,Pendang,female,503,10.702127659574469
2022-01-01,Kedah,Pendang,male,631,11.950757575757576
2022-01-01,Kedah,Pokok Sena,both,517,10.34
2022-01-01,Kedah,Pokok Sena,female,229,10.043859649122806
2022-01-01,Kedah,Pokok Sena,male,288,10.54945054945055
2022-01-01,Kedah,Sik,both,723,10.53935860058309
2022-01-01,Kedah,Sik,female,330,9.792284866468842
2022-01-01,Kedah,Sik,male,393,11.228571428571428
2022-01-01,Kedah,Yan,both,551,7.466124661246613
2022-01-01,Kedah,Yan,female,259,7.194444444444445
2022-01-01,Kedah,Yan,male,292,7.704485488126649
2022-01-01,Kelantan,Bachok,both,1152,7.16863721219664
2022-01-01,Kelantan,Bachok,female,553,6.6868198307134215
2022-01-01,Kelantan,Bachok,male,599,7.67948717948718
2022-01-01,Kelantan,Gua Musang,both,539,5.1826923076923075
2022-01-01,Kelantan,Gua Musang,female,212,4.389233954451346
2022-01-01,Kelantan,Gua Musang,male,327,5.870736086175942
2022-01-01,Kelantan,Jeli,both,359,6.399286987522282
2022-01-01,Kelantan,Jeli,female,154,5.5
2022-01-01,Kelantan,Jeli,male,205,7.321428571428571
2022-01-01,Kelantan,Kecil Lojing,both,76,7.037037037037036
2022-01-01,Kelantan,Kecil Lojing,female,29,5.576923076923077
2022-01-01,Kelantan,Kecil Lojing,male,47,8.392857142857144
2022-01-01,Kelantan,Kota Bharu,both,3999,7.046696035242291
2022-01-01,Kelantan,Kota Bharu,female,1785,6.285211267605634
2022-01-01,Kelantan,Kota Bharu,male,2214,7.809523809523809
2022-01-01,Kelantan,Kuala Krai,both,945,8.823529411764707
2022-01-01,Kelantan,Kuala Krai,female,415,7.800751879699248
2022-01-01,Kelantan,Kuala Krai,male,530,9.851301115241636
2022-01-01,Kelantan,Machang,both,883,7.752414398595259
2022-01-01,Kelantan,Machang,female,422,7.364746945898779
2022-01-01,Kelantan,Machang,male,461,8.144876325088338
2022-01-01,Kelantan,Pasir Mas,both,1861,7.946199829205807
2022-01-01,Kelantan,Pasir Mas,female,839,7.264069264069264
2022-01-01,Kelantan,Pasir Mas,male,1022,8.617200674536257
2022-01-01,Kelantan,Pasir Puteh,both,1194,8.59611231101512
2022-01-01,Kelantan,Pasir Puteh,female,537,7.660485021398004
2022-01-01,Kelantan,Pasir Puteh,male,657,9.535558780841798
2022-01-01,Kelantan,Tanah Merah,both,1087,7.072218607677294
2022-01-01,Kelantan,Tanah Merah,female,480,6.4171122994652405
2022-01-01,Kelantan,Tanah Merah,male,607,7.703045685279188
2022-01-01,Kelantan,Tumpat,both,1350,7.348938486663038
2022-01-01,Kelantan,Tumpat,female,608,6.558791801510248
2022-01-01,Kelantan,Tumpat,male,742,8.153846153846153
2022-01-01,Melaka,Alor Gajah,both,1668,6.624305003971406
2022-01-01,Melaka,Alor Gajah,female,785,6.429156429156429
2022-01-01,Melaka,Alor Gajah,male,883,6.802773497688752
2022-01-01,Melaka,Jasin,both,1300,8.447043534762832
2022-01-01,Melaka,Jasin,female,581,8.125874125874127
2022-01-01,Melaka,Jasin,male,719,8.725728155339805
2022-01-01,Melaka,Melaka Tengah,both,3662,6.074983410749835
2022-01-01,Melaka,Melaka Tengah,female,1595,5.571079287460705
2022-01-01,Melaka,Melaka Tengah,male,2067,6.530805687203792
2022-01-01,Negeri Sembilan,Jelebu,both,452,9.762419006479481
2022-01-01,Negeri Sembilan,Jelebu,female,205,9.669811320754718
2022-01-01,Negeri Sembilan,Jelebu,male,247,9.88
2022-01-01,Negeri Sembilan,Jempol,both,1195,9.365203761755486
2022-01-01,Negeri Sembilan,Jempol,female,499,8.035426731078905
2022-01-01,Negeri Sembilan,Jempol,male,696,10.625954198473282
2022-01-01,Negeri Sembilan,Kuala Pilah,both,812,11.534090909090908
2022-01-01,Negeri Sembilan,Kuala Pilah,female,393,11.424418604651164
2022-01-01,Negeri Sembilan,Kuala Pilah,male,419,11.63888888888889
2022-01-01,Negeri Sembilan,Port Dickson,both,942,7.240584166026134
2022-01-01,Negeri Sembilan,Port Dickson,female,356,5.807504078303426
2022-01-01,Negeri Sembilan,Port Dickson,male,586,8.505079825834542
2022-01-01,Negeri Sembilan,Rembau,both,442,9.246861924686193
2022-01-01,Negeri Sembilan,Rembau,female,214,9.067796610169491
2022-01-01,Negeri Sembilan,Rembau,male,228,9.421487603305785
2022-01-01,Negeri Sembilan,Seremban,both,3993,5.72965992251399
2022-01-01,Negeri Sembilan,Seremban,female,1671,4.939402896837127
2022-01-01,Negeri Sembilan,Seremban,male,2322,6.475181260457334
2022-01-01,Negeri Sembilan,Tampin,both,800,9.00900900900901
2022-01-01,Negeri Sembilan,Tampin,female,339,8.110047846889954
2022-01-01,Negeri Sembilan,Tampin,male,461,9.808510638297872
2022-01-01,Pahang,Bentong,both,914,7.8320479862896315
2022-01-01,Pahang,Bentong,female,376,7.3870333988212185
2022-01-01,Pahang,Bentong,male,538,8.17629179331307
2022-01-01,Pahang,Bera,both,724,7.320525783619818
2022-01-01,Pahang,Bera,female,276,5.961123110151188
2022-01-01,Pahang,Bera,male,448,8.517110266159696
2022-01-01,Pahang,Cameron Highlands,both,216,5.5102040816326525
2022-01-01,Pahang,Cameron Highlands,female,83,4.882352941176471
2022-01-01,Pahang,Cameron Highlands,male,133,6.018099547511312
2022-01-01,Pahang,Jerantut,both,787,8.11340206185567
2022-01-01,Pahang,Jerantut,female,333,7.302631578947368
2022-01-01,Pahang,Jerantut,male,454,8.832684824902724
2022-01-01,Pahang,Kuantan,both,2690,4.821652625918624
2022-01-01,Pahang,Kuantan,female,1082,4.034302759134974
2022-01-01,Pahang,Kuantan,male,1608,5.550569554711771
2022-01-01,Pahang,Lipis,both,668,6.823289070480081
2022-01-01,Pahang,Lipis,female,310,6.7099567099567095
2022-01-01,Pahang,Lipis,male,358,6.924564796905222
2022-01-01,Pahang,Maran,both,1045,9.110723626852659
2022-01-01,Pahang,Maran,female,424,7.709090909090909
2022-01-01,Pahang,Maran,male,621,10.402010050251256
2022-01-01,Pahang,Pekan,both,922,7.465587044534413
2022-01-01,Pahang,Pekan,female,376,6.573426573426573
2022-01-01,Pahang,Pekan,male,546,8.23529411764706
2022-01-01,Pahang,Raub,both,785,8.109504132231406
2022-01-01,Pahang,Raub,female,321,7.008733624454149
2022-01-01,Pahang,Raub,male,464,9.098039215686274
2022-01-01,Pahang,Rompin,both,860,8.565737051792828
2022-01-01,Pahang,Rompin,female,337,7.326086956521739
2022-01-01,Pahang,Rompin,male,523,9.613970588235293
2022-01-01,Pahang,Temerloh,both,1411,8.23220536756126
2022-01-01,Pahang,Temerloh,female,588,7.067307692307692
2022-01-01,Pahang,Temerloh,male,823,9.331065759637188
2022-01-01,Perak,Bagan Datuk,both,682,8.286755771567437
2022-01-01,Perak,Bagan Datuk,female,280,7.588075880758808
2022-01-01,Perak,Bagan Datuk,male,402,8.874172185430464
2022-01-01,Perak,Batang Padang,both,1162,9.244232299124901
2022-01-01,Perak,Batang Padang,female,474,8.144329896907216
2022-01-01,Perak,Batang Padang,male,688,10.192592592592593
2022-01-01,Perak,Hilir Perak,both,1424,10.007027406886857
2022-01-01,Perak,Hilir Perak,female,605,9.070464767616192
2022-01-01,Perak,Hilir Perak,male,819,10.833333333333334
2022-01-01,Perak,Hulu Perak,both,934,9.739311783107404
2022-01-01,Perak,Hulu Perak,female,434,9.393939393939393
2022-01-01,Perak,Hulu Perak,male,500,10.080645161290322
2022-01-01,Perak,Kampar,both,1064,10.835030549898166
2022-01-01,Perak,Kampar,female,449,9.334719334719335
2022-01-01,Perak,Kampar,male,615,12.3
2022-01-01,Perak,Kerian,both,1814,10.829850746268656
2022-01-01,Perak,Kerian,female,848,10.404907975460123
2022-01-01,Perak,Kerian,male,966,11.232558139534884
2022-01-01,Perak,Kinta,both,6870,7.66912257200268
2022-01-01,Perak,Kinta,female,2978,6.874422899353648
2022-01-01,Perak,Kinta,male,3892,8.413316039775184
2022-01-01,Perak,Kuala Kangsar,both,1856,10.503678551216753
2022-01-01,Perak,Kuala Kangsar,female,785,9.002293577981652
2022-01-01,Perak,Kuala Kangsar,male,1071,11.97986577181208
2022-01-01,Perak,Larut Dan Matang,both,2816,10.33015407190022
2022-01-01,Perak,Larut Dan Matang,female,1213,9.203338391502275
